"","species","env","spa","codist","r2","iteration","nicheOpt","nicheBreadth","colProb","dispersal","intercol","interext","identifier","scenario","prevalence"
"58","13",0.664227031722862,0.0597800836425947,0.118741660622839,0.842748775988295,"iter_4",0.785714285714286,1,0.4,0.005,0,0,"spp13_iter_4","scenario2",482
"59","14",0.684970517965751,0.0781616045264752,0.0337983271862941,0.79693044967852,"iter_4",0.842857142857143,1,0.4,0.005,0,0,"spp14_iter_4","scenario2",404
"60","15",0.643103459007837,0.0804981986496597,0.119932655916995,0.843534313574491,"iter_4",0.9,1,0.4,0.005,0,0,"spp15_iter_4","scenario2",321
"61","1",0.581602781596272,0.119434823886613,0.127831728349706,0.828869333832591,"iter_5",0.1,1,0.4,0.005,0,0,"spp1_iter_5","scenario2",345
"62","2",0.64536475052084,0.0503554004306269,0.114264953477695,0.809985104429162,"iter_5",0.157142857142857,1,0.4,0.005,0,0,"spp2_iter_5","scenario2",425
"63","3",0.575920209066491,0.115889653947196,0.155642149943466,0.847452012957154,"iter_5",0.214285714285714,1,0.4,0.005,0,0,"spp3_iter_5","scenario2",469
"64","4",0.558965456799009,0.0707426146658562,0.160045951434582,0.789754022899447,"iter_5",0.271428571428571,1,0.4,0.005,0,0,"spp4_iter_5","scenario2",552
"65","5",0.461818866522087,0.085794698290817,0.121098803893264,0.668712368706168,"iter_5",0.328571428571429,1,0.4,0.005,0,0,"spp5_iter_5","scenario2",641
"66","6",0.386692638848546,0.12800005550884,0.045181266063654,0.55987396042104,"iter_5",0.385714285714286,1,0.4,0.005,0,0,"spp6_iter_5","scenario2",702
"67","7",0.291549701776079,0.155756957048572,0.0302008583462824,0.477507517170933,"iter_5",0.442857142857143,1,0.4,0.005,0,0,"spp7_iter_5","scenario2",770
"68","8",0.15876921636746,0.123245091183832,0.0109101407122532,0.292924448263545,"iter_5",0.5,1,0.4,0.005,0,0,"spp8_iter_5","scenario2",782
"69","9",0.248461641818975,0.119996799613402,0.0232482280179961,0.391706669450373,"iter_5",0.557142857142857,1,0.4,0.005,0,0,"spp9_iter_5","scenario2",754
"70","10",0.368342366434382,0.166169316493341,0.0225589315421664,0.557070614469889,"iter_5",0.614285714285714,1,0.4,0.005,0,0,"spp10_iter_5","scenario2",697
"71","11",0.448620807333882,0.100684431968902,0.156827833114332,0.706133072417116,"iter_5",0.671428571428571,1,0.4,0.005,0,0,"spp11_iter_5","scenario2",614
"72","12",0.540016196849825,0.0729388701344372,0.0640174306870378,0.6769724976713,"iter_5",0.728571428571429,1,0.4,0.005,0,0,"spp12_iter_5","scenario2",591
"73","13",0.576207588195584,0.0637320086091813,0.102523922120029,0.742463518924794,"iter_5",0.785714285714286,1,0.4,0.005,0,0,"spp13_iter_5","scenario2",497
"74","14",0.621202180546033,0.0954156354253214,0.147988483738912,0.864606299710266,"iter_5",0.842857142857143,1,0.4,0.005,0,0,"spp14_iter_5","scenario2",413
"75","15",0.60556520385047,0.0953012153642372,0.136003435783033,0.83686985499774,"iter_5",0.9,1,0.4,0.005,0,0,"spp15_iter_5","scenario2",297
